#run	stop_time	species	cell	charge_avg	run_dose(Pe/cm2)
16242	2022-07-04 07:21:00-04:00	2022-07-04 07:39:00-04:00	p	15	0.0000	0.0
16243	2022-07-04 08:17:00-04:00	2022-07-05 11:00:00-04:00	p	15	-0.6030	0.9849006578890264
16244	2022-07-04 11:06:00-04:00	2022-07-04 13:11:00-04:00	p	15	-0.6003	0.08708928007692733
16245	2022-07-04 15:48:00-04:00	2022-07-04 20:26:00-04:00	p	15	-0.6015	0.20897343411107744
16246	2022-07-04 20:58:00-04:00	2022-07-05 00:58:00-04:00	p	15	-0.6046	0.19367886998831194
16248	2022-07-05 01:09:00-04:00	2022-07-05 05:08:00-04:00	p	15	-0.6045	0.178115738833295
16249	2022-07-05 05:10:00-04:00	2022-07-05 06:30:00-04:00	p	15	-0.6058	0.03527881437589139
16250	2022-07-05 07:37:00-04:00	2022-07-05 08:24:00-04:00	p	15	-0.6047	0.027065542332683445
16251	2022-07-05 08:37:00-04:00	2022-07-05 09:35:00-04:00	p	15	-0.6053	0.04102545134130887
16252	2022-07-05 10:35:00-04:00	2022-07-05 12:00:00-04:00	p	15	-0.6065	0.0523422605674658
16253	2022-07-05 12:24:00-04:00	2022-07-05 16:22:00-04:00	p	15	-0.6060	0.1369908298953688
16254	2022-07-05 16:26:00-04:00	2022-07-05 16:30:00-04:00	p	15	-0.6059	0.002430583940001628
16256	2022-07-05 16:44:00-04:00	2022-07-05 20:48:00-04:00	p	15	-0.6039	0.1834922168074285
16257	2022-07-05 20:56:00-04:00	2022-07-06 00:56:00-04:00	p	15	-0.6020	0.1893410118590861
16259	2022-07-06 01:16:00-04:00	2022-07-06 05:16:00-04:00	p	15	-0.5981	0.16736688466159158
16260	2022-07-06 05:22:00-04:00	2022-07-06 07:26:00-04:00	p	15	-0.5968	0.09810462570234825
16263	2022-07-08 02:05:00-04:00	2022-07-08 02:24:00-04:00	d	20	0.0515	0.009374788261257035
16269	2022-07-08 07:27:00-04:00	2022-07-08 07:40:00-04:00	d	20	0.0704	0.005152813269264657
16270	2022-07-08 07:48:00-04:00	2022-07-08 10:41:00-04:00	d	20	0.0726	0.0598287385808931
16271	2022-07-08 10:43:00-04:00	2022-07-08 12:48:00-04:00	d	20	0.0468	0.00981226842444037
16273	2022-07-09 00:06:00-04:00	2022-07-09 02:25:00-04:00	d	20	0.0683	0.05835920612666242
16277	2022-07-09 06:49:00-04:00	2022-07-09 09:49:00-04:00	d	20	0.0865	0.07793993729710863
16279	2022-07-09 22:45:00-04:00	2022-07-10 01:29:00-04:00	d	20	0.0641	0.06850062887477867
16281	2022-07-10 09:37:00-04:00	2022-07-10 13:41:00-04:00	d	20	0.0640	0.08645349682282331
16283	2022-07-10 13:59:00-04:00	2022-07-10 15:55:00-04:00	d	20	0.0658	0.024312434345706492
16284	2022-07-10 16:18:00-04:00	2022-07-10 19:26:00-04:00	d	20	0.0455	0.06553255933649932
16285	2022-07-10 20:20:00-04:00	2022-07-11 00:20:00-04:00	d	20	0.0661	0.10934290961132358
16286	2022-07-11 00:24:00-04:00	2022-07-11 04:22:00-04:00	d	20	0.0705	0.10504520794710856
16287	2022-07-11 04:27:00-04:00	2022-07-11 08:29:00-04:00	d	20	0.0756	0.0976298021992959
16288	2022-07-11 08:31:00-04:00	2022-07-11 11:01:00-04:00	d	20	0.0770	0.06281709074828148
16289	2022-07-11 11:08:00-04:00	2022-07-11 12:27:00-04:00	d	20	0.0802	0.03598021821639971
16317	2022-07-14 23:30:00-04:00	2022-07-15 00:02:00-04:00	p	15	0.6177	0.0253808167356298
16318	2022-07-15 00:05:00-04:00	2022-07-15 02:44:00-04:00	p	15	0.6051	0.12275691040679743
16320	2022-07-15 02:55:00-04:00	2022-07-15 06:54:00-04:00	p	15	0.5963	0.1574402225825872
16321	2022-07-15 06:56:00-04:00	2022-07-16 10:29:00-04:00	p	15	0.6054	0.9336304190617049
16322	2022-07-15 10:37:00-04:00	2022-07-15 12:26:00-04:00	p	15	0.6106	0.07778297322608135
16323	2022-07-15 12:32:00-04:00	2022-07-15 14:34:00-04:00	p	15	0.6138	0.04714939949317816
16325	2022-07-15 19:14:00-04:00	2022-07-15 19:26:00-04:00	p	15	0.6162	0.010328044200793354
16326	2022-07-15 19:33:00-04:00	2022-07-15 20:28:00-04:00	p	15	0.6136	0.026489860535222322
16327	2022-07-15 21:29:00-04:00	2022-07-16 01:27:00-04:00	p	15	0.6100	0.18151150760377172
16328	2022-07-16 01:30:00-04:00	2022-07-16 05:27:00-04:00	p	15	0.6066	0.17295549391393544
16329	2022-07-16 05:30:00-04:00	2022-07-16 09:30:00-04:00	p	15	0.6039	0.1980575995989019
16330	2022-07-16 09:38:00-04:00	2022-07-17 13:38:00-04:00	p	15	-0.0983	0.9050740740146292
16331	2022-07-16 13:40:00-04:00	2022-07-16 15:29:00-04:00	p	15	0.5994	0.07141772935046549
16332	2022-07-16 15:48:00-04:00	2022-07-16 16:19:00-04:00	p	15	0.6013	0.01094555228166496
16333	2022-07-16 17:30:00-04:00	2022-07-16 18:33:00-04:00	p	15	0.6023	0.03164005939971112
16334	2022-07-16 23:20:00-04:00	2022-07-16 23:26:00-04:00	p	15	-0.4996	0.004401622766175006
16335	2022-07-16 23:37:00-04:00	2022-07-16 03:39:00-04:00	p	15	0.0000	0.0
16336	2022-07-17 03:32:00-04:00	2022-07-17 05:52:00-04:00	p	15	-0.5248	0.09241511641440436
16337	2022-07-17 05:57:00-04:00	2022-07-17 07:36:00-04:00	p	15	-0.5268	0.06421977709028123
